row,track,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,valence
4288.000,Luv U Better,0.218,0.646,287000,0.812,0HJYzGavqzjiKMmm4F0UZv,0,6.000,0.299,-3.932,1.000,0.254,95.014,4,https://api.spotify.com/v1/tracks/0HJYzGavqzjiKMmm4F0UZv,0.694
4289.000,Complicated,0.0572,0.585,244506,0.776,5xEM5hIgJ1jjgcEBfpkt2F,7.74E-06,5.000,0.3,-5.898,1.000,0.0459,77.987,4,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,0.427
4290.000,Po' Folks (feat. Anthony Hamilton),0.212,0.854,255226,0.847,22F01qwlQDpxjPN8UQFz8n,0,2.000,0.0894,-3.03,1.000,0.258,86.062,4,https://api.spotify.com/v1/tracks/22F01qwlQDpxjPN8UQFz8n,0.651
4291.000,If You're Not The One,0.555,0.682,257160,0.547,4gJoAvFpDvaeqm2EKYGmhb,0,10.000,0.105,-7.705,1.000,0.0318,120,4,https://api.spotify.com/v1/tracks/4gJoAvFpDvaeqm2EKYGmhb,0.272
4292.000,A Thousand Miles,0.323,0.56,237493,0.825,4w1lzcaoZ1IC2K5TwjalRP,0,11.000,0.161,-3.862,1.000,0.0379,94.931,4,https://api.spotify.com/v1/tracks/4w1lzcaoZ1IC2K5TwjalRP,0.268
4293.000,Gangsta Lovin',0.0783,0.728,239266,0.826,0WgLpgUdThEpA5L5K0SKq7,0,1.000,0.101,-3.763,0.000,0.0604,94.36,4,https://api.spotify.com/v1/tracks/0WgLpgUdThEpA5L5K0SKq7,0.834
4294.000,"I Need a Girl Part 2 (feat. Loon, Ginuwine & Mario Winans)",0.421,0.713,285586,0.471,6Wt5QBzHp9vdSLAFlvdnDQ,0,1.000,0.0308,-7.392,0.000,0.483,199.765,4,https://api.spotify.com/v1/tracks/6Wt5QBzHp9vdSLAFlvdnDQ,0.781
4295.000,Move B***h - Album Version (Edited),0.181,0.582,271626,0.743,6fFVzV0jguS49aVPd0rEeH,0,8.000,0.101,-5.598,1.000,0.172,177.615,4,https://api.spotify.com/v1/tracks/6fFVzV0jguS49aVPd0rEeH,0.133
4296.000,Hot In Herre,0.218,0.965,228226,0.736,04KTF78FFg8sOHC1BADqbY,0,9.000,0.0595,-5.005,0.000,0.144,107.07,4,https://api.spotify.com/v1/tracks/04KTF78FFg8sOHC1BADqbY,0.921
4297.000,Soak Up The Sun,0.0418,0.715,292306,0.75,215JYyyUnrJ98NK3KEwu6d,0,4.000,0.139,-4.898,1.000,0.0448,119.992,4,https://api.spotify.com/v1/tracks/215JYyyUnrJ98NK3KEwu6d,0.71
4298.000,Just a Friend 2002 - Radio Edit,0.00541,0.538,214200,0.677,2cxbxpHrND6i4uvUGVvC9J,0,0.000,0.236,-6.099,1.000,0.187,132.346,5,https://api.spotify.com/v1/tracks/2cxbxpHrND6i4uvUGVvC9J,0.913
4299.000,Foolish,0.358,0.477,227386,0.728,6zMUIb4uce1CzpbjR3vMdN,0,0.000,0.11,-5.71,1.000,0.0831,89.209,4,https://api.spotify.com/v1/tracks/6zMUIb4uce1CzpbjR3vMdN,0.69
4300.000,Still Fly,0.0349,0.674,335613,0.61,563vSy3HB5NHxel1VGQCW6,1.12E-05,11.000,0.343,-3.546,1.000,0.227,177.943,4,https://api.spotify.com/v1/tracks/563vSy3HB5NHxel1VGQCW6,0.548
4301.000,Wherever You Will Go,0.0367,0.558,208600,0.719,5QpaGzWp0hwB5faV8dkbAz,0,2.000,0.115,-5.113,1.000,0.0267,112.027,4,https://api.spotify.com/v1/tracks/5QpaGzWp0hwB5faV8dkbAz,0.371
4302.000,Blurry,0.00916,0.431,304000,0.94,5ceGigL7CZQ3Ih6W8SIbv8,0,3.000,0.142,-4.462,0.000,0.0563,157.477,4,https://api.spotify.com/v1/tracks/5ceGigL7CZQ3Ih6W8SIbv8,0.484
4303.000,Halfcrazy - Album Version (Edited),0.428,0.488,254493,0.779,3oXNIpoUMdk8qGkwCeXqGv,0,11.000,0.0511,-6.49,0.000,0.162,67.884,4,https://api.spotify.com/v1/tracks/3oXNIpoUMdk8qGkwCeXqGv,0.499
4304.000,Oh Boy,0.0287,0.75,204706,0.771,4gdQ8QShlC3toP9Mkc8DwB,0,11.000,0.109,-5.623,1.000,0.21,83.064,4,https://api.spotify.com/v1/tracks/4gdQ8QShlC3toP9Mkc8DwB,0.822
4305.000,All You Wanted,0.00466,0.499,217680,0.72,0kr6d8wHDQPlzuET33NVn6,0.00303,8.000,0.122,-9.101,1.000,0.0286,96.103,4,https://api.spotify.com/v1/tracks/0kr6d8wHDQPlzuET33NVn6,0.652
4306.000,Wasting My Time,0.00171,0.449,269306,0.776,5dpAN1mjFPL38kh9kWsCiw,0,2.000,0.0698,-5.594,1.000,0.0322,148.11,4,https://api.spotify.com/v1/tracks/5dpAN1mjFPL38kh9kWsCiw,0.198
4307.000,How You Remind Me,0.00135,0.446,223840,0.764,0gmbgwZ8iqyMPmXefof8Yf,0,10.000,0.099,-5.042,1.000,0.033,172.094,4,https://api.spotify.com/v1/tracks/0gmbgwZ8iqyMPmXefof8Yf,0.543
4308.000,U Don't Have to Call,0.0478,0.793,269400,0.568,5PCJldueshnwqQVjS16543,3.57E-05,1.000,0.0304,-4.958,1.000,0.0459,100.005,4,https://api.spotify.com/v1/tracks/5PCJldueshnwqQVjS16543,0.806
4309.000,Don't Let Me Get Me - Radio Edit,0.00264,0.544,210626,0.849,0eXz79Tu1iKOtxAcN1WnvA,0,0.000,0.0371,-4.778,0.000,0.094,98.376,4,https://api.spotify.com/v1/tracks/0eXz79Tu1iKOtxAcN1WnvA,0.589
4310.000,Bad Girlfriend,0.00298,0.504,205626,0.957,5m7on0zpnmeAXy72ANrmfU,0,0.000,0.187,-2.657,1.000,0.0529,135.013,4,https://api.spotify.com/v1/tracks/5m7on0zpnmeAXy72ANrmfU,0.676
4311.000,Always On Time,0.205,0.607,245063,0.714,4hrae8atte6cRlSC9a7VCO,0,5.000,0.301,-6.007,0.000,0.278,96.619,4,https://api.spotify.com/v1/tracks/4hrae8atte6cRlSC9a7VCO,0.827
4312.000,My Sacrifice,0.000101,0.32,294600,0.88,2VSbEXqs6NbNiZSTcHlIDR,4.31E-06,2.000,0.076,-6.035,1.000,0.0504,146.349,4,https://api.spotify.com/v1/tracks/2VSbEXqs6NbNiZSTcHlIDR,0.257
4313.000,Can't Fight The Moonlight,0.403,0.628,215506,0.834,10FP9hm2aFfAIKEopqaG9D,0,6.000,0.051,-6.341,0.000,0.0497,97.865,4,https://api.spotify.com/v1/tracks/10FP9hm2aFfAIKEopqaG9D,0.626
4314.000,Family Affair,0.138,0.925,265866,0.56,3aw9iWUQ3VrPQltgwvN9Xu,1.19E-05,8.000,0.0861,-3.795,0.000,0.0436,92.895,4,https://api.spotify.com/v1/tracks/3aw9iWUQ3VrPQltgwvN9Xu,0.966
4315.000,"Lights, Camera, Action!",0.128,0.801,261026,0.931,36gOOIQaBwXZVKL5z2vC3Z,0,1.000,0.145,-6.602,1.000,0.0727,105.526,4,https://api.spotify.com/v1/tracks/36gOOIQaBwXZVKL5z2vC3Z,0.808
4316.000,Superman (It's Not Easy),0.0733,0.382,221693,0.416,3TwtrR1yNLY1PMPsrGQpOp,0,0.000,0.0719,-9.303,1.000,0.0302,102.089,4,https://api.spotify.com/v1/tracks/3TwtrR1yNLY1PMPsrGQpOp,0.125
4317.000,U Got It Bad,0.0227,0.816,247840,0.5,7J41dYQolQJEtj3UmKLu5r,1.53E-06,1.000,0.0733,-4.551,1.000,0.03,124.037,4,https://api.spotify.com/v1/tracks/7J41dYQolQJEtj3UmKLu5r,0.649
4318.000,Get the Party Started,0.00127,0.806,191666,0.902,2u1hMwcB9TwziV6P7jdyxX,0,11.000,0.212,-3.387,0.000,0.0475,128.943,4,https://api.spotify.com/v1/tracks/2u1hMwcB9TwziV6P7jdyxX,0.961
4319.000,"Whenever, Wherever",0.236,0.793,196160,0.832,2lnzGkdtDj5mtlcOW2yRtG,1.12E-05,1.000,0.202,-4.862,0.000,0.0406,107.661,4,https://api.spotify.com/v1/tracks/2lnzGkdtDj5mtlcOW2yRtG,0.872
4320.000,A Woman's Worth,0.331,0.667,303333,0.41,0rimetBQIYXE3uMCbuXBUa,0,4.000,0.064,-8.323,0.000,0.138,75.069,4,https://api.spotify.com/v1/tracks/0rimetBQIYXE3uMCbuXBUa,0.493
4321.000,It's Been Awhile,0.00189,0.509,264706,0.774,25CMmGsl22APKhfuj4Tp7j,0.000549,6.000,0.143,-4.054,1.000,0.0338,116.529,4,https://api.spotify.com/v1/tracks/25CMmGsl22APKhfuj4Tp7j,0.0824
4322.000,Differences,0.318,0.562,265533,0.594,0Uyh92tLyb9JawG8lmWCzJ,0,3.000,0.311,-4.578,0.000,0.0558,62.876,4,https://api.spotify.com/v1/tracks/0Uyh92tLyb9JawG8lmWCzJ,0.423
4323.000,Hanging By A Moment,0.000983,0.531,216066,0.855,0wqOReZDnrefefEsrIGeR4,0,1.000,0.0716,-4.95,1.000,0.0352,124.578,4,https://api.spotify.com/v1/tracks/0wqOReZDnrefefEsrIGeR4,0.424
4324.000,I'm Real - Murder Remix,0.273,0.708,262133,0.587,6MLsahMK3VvH9NUwXOktdS,0,11.000,0.0718,-7.93,0.000,0.151,83.46,4,https://api.spotify.com/v1/tracks/6MLsahMK3VvH9NUwXOktdS,0.554
4325.000,You Raise Me Up,0.673,0.25,292333,0.136,4TbNLKRLKlxZDlS0pu7Lsy,0.000157,10.000,0.107,-12.162,1.000,0.037,118.086,4,https://api.spotify.com/v1/tracks/4TbNLKRLKlxZDlS0pu7Lsy,0.0981
4326.000,Hit 'Em Up Style (Oops!) - Remix Radio Mix,0.2,0.7,250706,0.774,4zYTZvtcww7OWKie7fxA9E,0,5.000,0.404,-4.983,0.000,0.0466,90,4,https://api.spotify.com/v1/tracks/4zYTZvtcww7OWKie7fxA9E,0.652
4327.000,Be Like That,0.00536,0.487,265906,0.702,3PbHle8KhJp6GuO1jLdEmQ,4.93E-06,7.000,0.129,-6.043,1.000,0.0238,95.973,4,https://api.spotify.com/v1/tracks/3PbHle8KhJp6GuO1jLdEmQ,0.306
4328.000,Where the Party At,0.31,0.596,232573,0.661,5mNV8Mz59bzyuQ53gTw0c0,0,5.000,0.0847,-6.239,0.000,0.226,129.491,5,https://api.spotify.com/v1/tracks/5mNV8Mz59bzyuQ53gTw0c0,0.86
4329.000,Let Me Blow Ya Mind,0.243,0.909,229933,0.539,3RmKpob8xzv1pzHEQrMJah,0,8.000,0.0674,-4.278,0.000,0.116,90.038,4,https://api.spotify.com/v1/tracks/3RmKpob8xzv1pzHEQrMJah,0.869
4330.000,One Minute Man (feat. Ludacris),0.0266,0.622,252986,0.669,0jG92AlXau21qgCQRxGLic,2.97E-06,9.000,0.152,-8.419,1.000,0.329,93.839,4,https://api.spotify.com/v1/tracks/0jG92AlXau21qgCQRxGLic,0.57
4331.000,U Remind Me,0.194,0.657,266893,0.629,2QsZVnbWVSjKMXK6K3uRBL,0,6.000,0.254,-4.938,1.000,0.0782,93.985,4,https://api.spotify.com/v1/tracks/2QsZVnbWVSjKMXK6K3uRBL,0.726
4332.000,Peaches And Cream,0.00277,0.677,193093,0.52,2SLZ2rX5773RS16mcqBxG7,0,4.000,0.0532,-6.255,0.000,0.334,203.862,4,https://api.spotify.com/v1/tracks/2SLZ2rX5773RS16mcqBxG7,0.768
4333.000,Follow Me,0.439,0.817,218439,0.585,4KoecuyOpZaNFZ0UqVsllc,0,5.000,0.147,-4.688,1.000,0.0301,105.014,4,https://api.spotify.com/v1/tracks/4KoecuyOpZaNFZ0UqVsllc,0.916
4334.000,What I Really Meant To Say,0.093,0.503,200093,0.671,2YhdP9Wq1yH2pshQ6sWnHo,3.37E-05,1.000,0.176,-5.717,1.000,0.0284,140.115,4,https://api.spotify.com/v1/tracks/2YhdP9Wq1yH2pshQ6sWnHo,0.381
4335.000,I'm Already There,0.61,0.377,253373,0.395,34Vn9nKfztyLco9lJazy4j,0,3.000,0.295,-8.622,1.000,0.0332,133.296,4,https://api.spotify.com/v1/tracks/34Vn9nKfztyLco9lJazy4j,0.221
4336.000,Ride Wit Me,0.0668,0.854,291781,0.692,06iMqWThw4w8fTFyccvOwr,0,7.000,0.247,-6.625,1.000,0.0479,101.865,4,https://api.spotify.com/v1/tracks/06iMqWThw4w8fTFyccvOwr,0.753
4337.000,She Couldn't Change Me,0.00436,0.67,260133,0.823,3zjLEJ6EPYJHZRtWGMhMSJ,0.000192,5.000,0.318,-10.592,1.000,0.033,117.44,4,https://api.spotify.com/v1/tracks/3zjLEJ6EPYJHZRtWGMhMSJ,0.787
4338.000,I'm Like A Bird,0.147,0.616,243160,0.633,2tP7ZekzXfduShx8C6cbll,1.48E-06,10.000,0.288,-5.076,1.000,0.0383,89.644,4,https://api.spotify.com/v1/tracks/2tP7ZekzXfduShx8C6cbll,0.58
4339.000,I Hope You Dance,0.0524,0.416,294533,0.446,65B1tEOv5W294uCKbmEcFV,0,7.000,0.0891,-9.557,0.000,0.0291,151.328,4,https://api.spotify.com/v1/tracks/65B1tEOv5W294uCKbmEcFV,0.278
4340.000,If You're Gone,0.427,0.544,274933,0.659,2f5N826udWfjT9iomeaBJt,1.33E-06,9.000,0.126,-7.191,1.000,0.0298,109.933,4,https://api.spotify.com/v1/tracks/2f5N826udWfjT9iomeaBJt,0.361
4341.000,Put It On Me,0.00332,0.687,262826,0.785,0OvwzS8FX73Bw7ykMRmffU,0,1.000,0.0516,-4.953,0.000,0.325,186.244,4,https://api.spotify.com/v1/tracks/0OvwzS8FX73Bw7ykMRmffU,0.785
4342.000,Stranger In My House,0.103,0.676,285386,0.601,08GOEVXupC6ECbulhPGQKm,0,0.000,0.147,-4.905,1.000,0.0297,119.94,4,https://api.spotify.com/v1/tracks/08GOEVXupC6ECbulhPGQKm,0.206
4343.000,Love Don't Cost a Thing,0.00305,0.786,221226,0.842,1fgvJXlcZ7uIddMpqsqw0L,3.54E-06,4.000,0.473,-5.115,0.000,0.0707,97.577,4,https://api.spotify.com/v1/tracks/1fgvJXlcZ7uIddMpqsqw0L,0.685
4344.000,No More (Baby I'ma Do Right),0.102,0.721,263440,0.723,5zn1hpm9N0ylKB7kOtpCw2,4.40E-06,2.000,0.0651,-7.08,0.000,0.0631,88.933,4,https://api.spotify.com/v1/tracks/5zn1hpm9N0ylKB7kOtpCw2,0.761
4345.000,Ms. Jackson,0.142,0.843,270506,0.805,0I3q5fE6wg7LIfHGngUTnV,0,4.000,0.0771,-5.946,0.000,0.269,94.946,4,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV,0.615
4346.000,Crazy for This Girl,0.000487,0.457,202026,0.926,2gdt70w8DOCWGq1HdkgSUd,5.69E-05,0.000,0.0949,-5.461,1.000,0.038,93.964,4,https://api.spotify.com/v1/tracks/2gdt70w8DOCWGq1HdkgSUd,0.41
4347.000,He Loves U Not,0.274,0.76,227840,0.489,0ainPEu96ZusWisaFmIoeU,0,8.000,0.152,-12.034,1.000,0.269,155.874,4,https://api.spotify.com/v1/tracks/0ainPEu96ZusWisaFmIoeU,0.716
4348.000,Kryptonite,0.00664,0.545,233933,0.865,6ZOBP3NvffbU4SZcrnt1k6,1.12E-05,11.000,0.168,-5.708,0.000,0.0286,99.01,4,https://api.spotify.com/v1/tracks/6ZOBP3NvffbU4SZcrnt1k6,0.543
4349.000,This I Promise You,0.354,0.55,284760,0.587,46n2EGFnPC3tzWCN1Aqe26,0,2.000,0.128,-6.279,1.000,0.0329,165.975,4,https://api.spotify.com/v1/tracks/46n2EGFnPC3tzWCN1Aqe26,0.466
4350.000,Case Of The Ex (Whatcha Gonna Do),0.0565,0.78,236826,0.69,1ak0S3NhwWrUgNlQhJ1412,8.19E-05,1.000,0.0716,-4.958,0.000,0.0445,98.002,4,https://api.spotify.com/v1/tracks/1ak0S3NhwWrUgNlQhJ1412,0.341
4351.000,What's Your Fantasy (Featuring Shawna),0.171,0.914,275906,0.813,4LwOrnuxJwR7C5Sw4liY4Z,0,9.000,0.124,-3.607,1.000,0.163,140.089,4,https://api.spotify.com/v1/tracks/4LwOrnuxJwR7C5Sw4liY4Z,0.962
4352.000,E.I.,0.0884,0.835,285906,0.497,703b51gh4ah7GYTYwKphj5,0,2.000,0.0777,-7.876,0.000,0.16,89.861,4,https://api.spotify.com/v1/tracks/703b51gh4ah7GYTYwKphj5,0.373
4353.000,Gotta Tell You,0.229,0.729,201066,0.752,7ccz9p1ErD6Kq5ZSQmyvLm,0,0.000,0.19,-4.478,0.000,0.028,110.007,4,https://api.spotify.com/v1/tracks/7ccz9p1ErD6Kq5ZSQmyvLm,0.792
4354.000,Pinch Me,0.0151,0.68,285160,0.857,2RQ3fWFZJJe4G5KkHEACww,2.88E-05,7.000,0.056,-4.132,1.000,0.0373,95.349,4,https://api.spotify.com/v1/tracks/2RQ3fWFZJJe4G5KkHEACww,0.794
4355.000,Best of Intentions,0.363,0.659,257399,0.468,7v3BvPRQS4DcsDzYU0BiVd,0,8.000,0.0964,-7.439,1.000,0.0232,99.066,4,https://api.spotify.com/v1/tracks/7v3BvPRQS4DcsDzYU0BiVd,0.37
4356.000,Don't Think I'm Not,0.0661,0.859,243533,0.622,487Dyzs7Xbbk4hIWYyYT80,0,11.000,0.0394,-8.196,1.000,0.0445,134.007,4,https://api.spotify.com/v1/tracks/487Dyzs7Xbbk4hIWYyYT80,0.433
4357.000,(Hot S**t) Country Grammar,0.0171,0.889,258426,0.643,4B4y6zANvKgcu54S4U9f89,0,2.000,0.236,-6.695,1.000,0.149,81.371,4,https://api.spotify.com/v1/tracks/4B4y6zANvKgcu54S4U9f89,0.641
4358.000,(Hot S**t) Country Grammar,0.0171,0.889,258426,0.643,4B4y6zANvKgcu54S4U9f89,0,2.000,0.236,-6.695,1.000,0.149,81.371,4,https://api.spotify.com/v1/tracks/4B4y6zANvKgcu54S4U9f89,0.641
4359.000,Bag Lady,0.365,0.724,348893,0.416,7BgUcOjSOlKJXASLgJ6bx1,0,5.000,0.0969,-8.964,0.000,0.0841,151.181,4,https://api.spotify.com/v1/tracks/7BgUcOjSOlKJXASLgJ6bx1,0.578
4360.000,Best of Intentions,0.363,0.659,257399,0.468,7v3BvPRQS4DcsDzYU0BiVd,0,8.000,0.0964,-7.439,1.000,0.0232,99.066,4,https://api.spotify.com/v1/tracks/7v3BvPRQS4DcsDzYU0BiVd,0.37
4361.000,Born to Fly,0.00931,0.612,336360,0.663,1zmvaeDthBdtthb4RgYr9a,0.0152,1.000,0.0637,-9.314,1.000,0.035,100.178,4,https://api.spotify.com/v1/tracks/1zmvaeDthBdtthb4RgYr9a,0.558
4362.000,Case Of The Ex (Whatcha Gonna Do),0.0565,0.78,236826,0.69,1ak0S3NhwWrUgNlQhJ1412,8.19E-05,1.000,0.0716,-4.958,0.000,0.0445,98.002,4,https://api.spotify.com/v1/tracks/1ak0S3NhwWrUgNlQhJ1412,0.341
4363.000,Crazy for This Girl,0.000487,0.457,202026,0.926,2gdt70w8DOCWGq1HdkgSUd,5.69E-05,0.000,0.0949,-5.461,1.000,0.038,93.964,4,https://api.spotify.com/v1/tracks/2gdt70w8DOCWGq1HdkgSUd,0.41
4364.000,Don't Think I'm Not,0.0661,0.859,243533,0.622,487Dyzs7Xbbk4hIWYyYT80,0,11.000,0.0394,-8.196,1.000,0.0445,134.007,4,https://api.spotify.com/v1/tracks/487Dyzs7Xbbk4hIWYyYT80,0.433
4365.000,E.I.,0.0884,0.835,285906,0.497,703b51gh4ah7GYTYwKphj5,0,2.000,0.0777,-7.876,0.000,0.16,89.861,4,https://api.spotify.com/v1/tracks/703b51gh4ah7GYTYwKphj5,0.373
4366.000,Gotta Tell You,0.229,0.729,201066,0.752,7ccz9p1ErD6Kq5ZSQmyvLm,0,0.000,0.19,-4.478,0.000,0.028,110.007,4,https://api.spotify.com/v1/tracks/7ccz9p1ErD6Kq5ZSQmyvLm,0.792
4367.000,He Loves U Not,0.274,0.76,227840,0.489,0ainPEu96ZusWisaFmIoeU,0,8.000,0.152,-12.034,1.000,0.269,155.874,4,https://api.spotify.com/v1/tracks/0ainPEu96ZusWisaFmIoeU,0.716
4368.000,If You're Gone,0.427,0.544,274933,0.659,2f5N826udWfjT9iomeaBJt,1.33E-06,9.000,0.126,-7.191,1.000,0.0298,109.933,4,https://api.spotify.com/v1/tracks/2f5N826udWfjT9iomeaBJt,0.361
4369.000,Just Another Day In Paradise,0.351,0.596,233880,0.706,4LlNoNZflek4hZyZigCxpW,0,2.000,0.36,-5.562,1.000,0.0262,146.088,4,https://api.spotify.com/v1/tracks/4LlNoNZflek4hZyZigCxpW,0.704
4370.000,Just Friends (Sunny),0.456,0.777,251426,0.382,5jgEJXjECdlhzNgfITSTVm,0,9.000,0.348,-7.897,0.000,0.129,94.969,4,https://api.spotify.com/v1/tracks/5jgEJXjECdlhzNgfITSTVm,0.542
4371.000,Kryptonite,0.00664,0.545,233933,0.865,6ZOBP3NvffbU4SZcrnt1k6,1.12E-05,11.000,0.168,-5.708,0.000,0.0286,99.01,4,https://api.spotify.com/v1/tracks/6ZOBP3NvffbU4SZcrnt1k6,0.543
4372.000,Ms. Jackson,0.142,0.843,270506,0.805,0I3q5fE6wg7LIfHGngUTnV,0,4.000,0.0771,-5.946,0.000,0.269,94.946,4,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV,0.615
4373.000,My First Love,0.0351,0.639,268515,0.377,5kb6SkdQIq6eEPBA63oRag,2.66E-06,11.000,0.151,-8.468,0.000,0.0347,126.024,4,https://api.spotify.com/v1/tracks/5kb6SkdQIq6eEPBA63oRag,0.399
4374.000,Pinch Me,0.0151,0.68,285160,0.857,2RQ3fWFZJJe4G5KkHEACww,2.88E-05,7.000,0.056,-4.132,1.000,0.0373,95.349,4,https://api.spotify.com/v1/tracks/2RQ3fWFZJJe4G5KkHEACww,0.794
4375.000,Shape of My Heart,0.252,0.575,230093,0.786,35o9a4iAfLl5jRmqMX9c1D,0,9.000,0.159,-4.353,1.000,0.0296,96.102,4,https://api.spotify.com/v1/tracks/35o9a4iAfLl5jRmqMX9c1D,0.518
4376.000,"Kiss the Girl - From ""The Little Mermaid""/ Soundtrack Version",0.679,0.67,163666,0.225,5yxwEIMUMv9re3fsVDIZ9A,0,0.000,0.0853,-16.555,1.000,0.0503,134.871,4,https://api.spotify.com/v1/tracks/5yxwEIMUMv9re3fsVDIZ9A,0.741
4377.000,This I Promise You,0.354,0.55,284760,0.587,46n2EGFnPC3tzWCN1Aqe26,0,2.000,0.128,-6.279,1.000,0.0329,165.975,4,https://api.spotify.com/v1/tracks/46n2EGFnPC3tzWCN1Aqe26,0.466
4378.000,What's Your Fantasy (Featuring Shawna),0.171,0.914,275906,0.813,4LwOrnuxJwR7C5Sw4liY4Z,0,9.000,0.124,-3.607,1.000,0.163,140.089,4,https://api.spotify.com/v1/tracks/4LwOrnuxJwR7C5Sw4liY4Z,0.962
4379.000,Doesn't Really Matter,0.0791,0.773,264973,0.8,1G6fZu8udnnkJgg8NUoHak,0.00259,5.000,0.11,-2.875,0.000,0.0825,99.293,4,https://api.spotify.com/v1/tracks/1G6fZu8udnnkJgg8NUoHak,0.791
4380.000,He Wasn't Man Enough,0.00947,0.739,261933,0.947,7f1Dmr246cJ9uQYdbplTbh,2.99E-05,11.000,0.326,-1.915,0.000,0.0412,88.009,4,https://api.spotify.com/v1/tracks/7f1Dmr246cJ9uQYdbplTbh,0.763
4381.000,Absolutely (Story of a Girl) - Radio Mix,0.000891,0.481,189333,0.94,3mNecsYFb6LQg7822DPXCP,0,7.000,0.0939,-5.204,1.000,0.066,96.493,4,https://api.spotify.com/v1/tracks/3mNecsYFb6LQg7822DPXCP,0.66
4382.000,It's Gonna Be Me,0.0407,0.636,192426,0.873,2AW37v0bDyuOzGP3XnmFuA,1.27E-06,0.000,0.0372,-4.672,0.000,0.071,165.071,4,https://api.spotify.com/v1/tracks/2AW37v0bDyuOzGP3XnmFuA,0.908
4383.000,Let's Get Married,0.175,0.761,263226,0.627,1PmHkalaUHhh0fz23SBHDL,0,1.000,0.128,-5.554,1.000,0.0538,109.821,4,https://api.spotify.com/v1/tracks/1PmHkalaUHhh0fz23SBHDL,0.891
4384.000,How You Gonna Act Like That,0.107,0.733,294693,0.521,3OUApyz3jDB3syGUNGqB1d,0,3.000,0.0692,-3.657,0.000,0.0457,112.913,4,https://api.spotify.com/v1/tracks/3OUApyz3jDB3syGUNGqB1d,0.525
4385.000,Bye Bye Bye,0.031,0.61,200400,0.926,62bOmKYxYg7dhrC6gH9vFn,0.0012,8.000,0.0821,-4.843,0.000,0.0479,172.638,4,https://api.spotify.com/v1/tracks/62bOmKYxYg7dhrC6gH9vFn,0.861
4386.000,American Woman - Remastered,0.146,0.55,307493,0.726,3LQPTJEqOfljGBxmpgUnoC,0.00608,2.000,0.428,-8.51,1.000,0.0516,92.697,4,https://api.spotify.com/v1/tracks/3LQPTJEqOfljGBxmpgUnoC,0.37
4387.000,I Want It That Way,0.216,0.689,213600,0.702,6e40mgJiCid5HRAGrbpGA6,0,6.000,0.159,-5.642,0.000,0.0261,99.031,4,https://api.spotify.com/v1/tracks/6e40mgJiCid5HRAGrbpGA6,0.484
4388.000,Slide,0.498,0.736,230813,0.795,6gpcs5eMhJwax4mIfKDYQk,1.21E-06,1.000,0.254,-3.299,0.000,0.0545,104.066,4,https://api.spotify.com/v1/tracks/6gpcs5eMhJwax4mIfKDYQk,0.511
4389.000,Because of You,0.254,0.583,219493,0.584,3f3omU8n47Mqyab5nCaGyT,0,5.000,0.123,-5.362,0.000,0.0314,140.039,4,https://api.spotify.com/v1/tracks/3f3omU8n47Mqyab5nCaGyT,0.136
4390.000,"Medley: Caroling, Caroling / The First Noel / Hark! The Herald Angels Sing / Silent Night",0.952,0.148,290760,0.134,5D30yNI3b0HAuaBWAGOImI,0.00144,5.000,0.208,-17.292,1.000,0.0317,87.314,5,https://api.spotify.com/v1/tracks/5D30yNI3b0HAuaBWAGOImI,0.107
4391.000,Crush,0.00836,0.57,213520,0.664,4wCD0qOFNRu1Q6O3N6ycm4,1.20E-05,0.000,0.0719,-4.718,0.000,0.0322,162.084,4,https://api.spotify.com/v1/tracks/4wCD0qOFNRu1Q6O3N6ycm4,0.487
4392.000,My Way (feat. Monty),0.00419,0.748,213053,0.741,1WoOzgvz6CgH4pX6a1RKGp,0,6.000,0.147,-3.103,1.000,0.0531,128.077,4,https://api.spotify.com/v1/tracks/1WoOzgvz6CgH4pX6a1RKGp,0.537
4393.000,Say It,0.0862,0.546,237786,0.529,2Gyc6e2cLxA5hoX1NOvYnU,6.50E-06,11.000,0.124,-10.511,0.000,0.0583,107.331,4,https://api.spotify.com/v1/tracks/2Gyc6e2cLxA5hoX1NOvYnU,0.247
4394.000,Take A Bow,0.248,0.697,229413,0.467,3goSVuTt3fDYDP6kRnFwuL,0,9.000,0.0941,-7.536,1.000,0.0715,82.081,4,https://api.spotify.com/v1/tracks/3goSVuTt3fDYDP6kRnFwuL,0.572
4395.000,Closer,0.414,0.748,244960,0.524,7BKLCZ1jbUBVqRi2FVlTVw,0,8.000,0.111,-5.599,1.000,0.0338,95.01,4,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,0.661
4396.000,Radioactive,0.106,0.448,186813,0.784,4G8gkOterJn0Ywt6uhqbhp,0.000108,9.000,0.668,-3.686,1.000,0.0627,136.245,4,https://api.spotify.com/v1/tracks/4G8gkOterJn0Ywt6uhqbhp,0.236
