row,id,track,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track_href
1607,,Night And Day,0.0285,0.764,270680,0.768,0.0235,F,0.122,-5.614,Major,0.0382,125.988,4,0.627,
1608,,Don't Deny Your Heart,0.0132,0.677,271480,0.86,0.0119,C#,0.0487,-5.074,Major,0.0348,121.989,4,0.793,
1609,,Focused - feat. Kid Cudi,0.275,0.735,212333,0.801,0,C#,0.137,-5.067,Major,0.0554,123.094,4,0.491,
1610,,Neptune,0.000483,0.286,242653,0.694,0.00252,F#,0.0773,-7.481,Major,0.0335,169.904,4,0.411,
1611,,"Function - feat. YG, IAmSu & Problem",0.00138,0.881,259200,0.564,0,D,0.0983,-5.239,Major,0.232,100.032,4,0.36,
1612,,Didn't You,0.0086,0.246,237947,0.843,0.241,E,0.137,-10.022,Major,0.0396,80.047,4,0.681,
1613,,Search Party,0.000248,0.515,172520,0.876,0.156,F,0.0606,-5.448,Major,0.0375,105.128,4,0.707,
1614,,Mi Swing es Tropical,0.0227,0.816,222920,0.894,7.23E-05,F#,0.331,-9.243,Major,0.0819,99.995,4,0.968,
1615,,Stock Exchange,0.00569,0.715,346773,0.518,0.772,F,0.0983,-11,Minor,0.0699,129.87,4,0.923,
1616,,Changes,0.0365,0.829,336906,0.637,0.0233,F,0.267,-9.481,Minor,0.0882,120.761,4,0.688,
1617,,Play This (Also),0.289,0.444,346360,0.978,0.778,F#,0.171,-6.238,Major,0.0998,125.371,4,0.463,
1618,,Obedear,0.232,0.612,212944,0.725,0.011,F#,0.395,-5.775,Minor,0.0966,195.972,4,0.153,
1619,,Slow Down,0.0989,0.7,285211,0.718,0.0609,D,0.218,-5.882,Major,0.0535,81.997,4,0.343,
1620,,I Don't Like,0.000869,0.754,295867,0.877,0,D,0.0576,-3.486,Major,0.0586,132.033,4,0.557,
1621,,Sleeping Ute,0.148,0.327,275286,0.654,0.00442,F#,0.0939,-6.258,Minor,0.0364,102.532,3,0.262,
1622,,Hands On the Wheel (feat. a$Ap Rocky),0.0173,0.646,197132,0.778,0,C#,0.0702,-7.44,Minor,0.103,127.813,4,0.173,
1623,,The Kids Were Wrong,0.00991,0.486,252707,0.526,0.158,C,0.0976,-9.041,Major,0.0272,75.461,4,0.726,
1624,,Walk With Me,0.473,0.551,283373,0.504,0.664,G,0.0818,-11.166,Major,0.0309,115.998,4,0.137,
1625,,Der Kommissar,0.00909,0.694,337187,0.716,0.000814,G,0.0772,-7.468,Major,0.0513,121.427,4,0.896,
1626,,Slow Down,0.122,0.817,220987,0.528,0,C#,0.284,-6.551,Major,0.0656,100.997,4,0.161,
1627,,Genesis,0.0764,0.611,255320,0.677,0.0698,A#,0.241,-6.745,Minor,0.034,166.04,4,0.233,
1628,,About to Die,0.419,0.727,239360,0.657,0,C,0.0624,-5.307,Major,0.188,82.553,4,0.794,
1629,,Best Night,0.229,0.485,330920,0.793,0.784,C,0.406,-8.693,Major,0.0573,131.951,4,0.295,
1630,,Brothers,0.0413,0.52,269000,0.872,0.725,G#,0.161,-8.104,Major,0.0483,111.958,4,0.524,
1631,,We Own The Sky,0.000105,0.399,304907,0.761,0.0456,A,0.0757,-6.318,Major,0.0334,140.084,4,0.244,
1632,,Chicken Half,0.52,0.582,212602,0.903,0.779,C,0.243,-4.505,Major,0.0335,119.457,4,0.902,
1633,,Two Of Hearts,0.0833,0.852,237533,0.523,0,F,0.106,-6.716,Minor,0.032,130.154,4,0.648,
1634,,The Perfect Kiss,0.0156,0.623,289640,0.806,0.0769,C,0.201,-8.533,Major,0.0352,130.049,4,0.847,
1635,,Can I Kick It?,0.145,0.844,265400,0.688,0.00351,E,0.104,-8.594,Minor,0.291,96.671,4,0.747,
1636,,Sure Thing,0.0275,0.684,195373,0.603,0.000311,B,0.191,-8.127,Minor,0.0989,81,4,0.508,
1637,,Kim & Jessie,0.000103,0.498,322933,0.553,0.528,F,0.273,-6.193,Major,0.0332,111.015,4,0.228,
1638,,Outro,0.0329,0.162,247027,0.254,0.122,D,0.0631,-11.251,Major,0.0359,108.943,4,0.0778,
1639,,We Are the People,0.0842,0.671,272175,0.784,0.0121,E,0.231,-5.514,Minor,0.0303,122.995,4,0.545,
1640,,Look At Where We Are,0.597,0.792,239427,0.387,0.000106,G#,0.0757,-8.192,Minor,0.0464,136.996,4,0.677,
1641,,Don't Owe You a Thang,0.0801,0.417,213853,0.944,0.00141,A,0.0862,-5.192,Major,0.0459,109.721,4,0.376,
1642,,Money Trees,0.0726,0.739,386907,0.526,0,E,0.215,-7.384,Minor,0.101,143.948,4,0.374,
1643,,Hood Pass Intact feat. MC Eiht,0.203,0.791,286213,0.916,0,D,0.0924,-2.009,Major,0.178,103.709,4,0.62,
1644,,Got No Money,0.00341,0.491,128187,0.935,0.348,C#,0.121,-4.22,Major,0.0343,157.993,4,0.964,
1645,,Birthday Song,0.0581,0.748,306600,0.586,0,C#,0.156,-2.554,Major,0.0512,140.067,4,0.162,
1646,,Oh,7.79E-05,0.351,141305,0.931,0.129,F#,0.226,-5.746,Minor,0.0539,126.394,4,0.604,
1647,,No Waves,0.001,0.48,139560,0.964,0.000273,G,0.131,-3.681,Major,0.0656,98.496,4,0.579,
1648,,Wake Bake Skate,3.41E-05,0.123,99413,0.963,0.0329,A#,0.292,-4.182,Major,0.0543,198.04,4,0.68,
1649,,No Ass,0.00814,0.401,93267,0.972,0.878,C,0.382,-2.236,Major,0.0886,152.839,4,0.405,
1650,,Black Out Stout,0.00023,0.228,182600,0.886,0.848,A,0.307,-3.87,Minor,0.0497,165.201,4,0.499,
1651,,Plague,0.0214,0.465,295880,0.633,0.79,B,0.105,-9.493,Minor,0.0578,130.074,4,0.0451,
1652,,Kerosene,0.11,0.438,192000,0.539,0,G#,0.143,-9.578,Major,0.166,166.649,5,0.0759,
1653,,Wrath Of God,0.0036,0.396,186627,0.601,0.531,C,0.116,-9.347,Major,0.0515,129.996,4,0.351,
1654,,Pale Flesh,0.000183,0.596,178800,0.628,0.00767,F,0.187,-7.582,Minor,0.0503,139.965,4,0.52,
1655,,Past Lives,0.000964,0.276,141627,0.766,0.858,G,0.15,-6.012,Minor,0.0373,158.188,4,0.547,
1656,,Pictures Of Matchstick Men,0.104,0.241,194600,0.588,0.00042,G,0.087,-6.914,Major,0.0313,171.882,4,0.506,
1657,,Get Up,0.000341,0.821,397166,0.902,0.909,B,0.0898,-7.203,Major,0.0542,112.98,4,0.269,
1658,,Cloud Atlas End Title,0.854,0.354,476164,0.228,0.8,C,0.113,-10.304,Major,0.0296,82.758,3,0.0745,
1659,,Keep You,0.0372,0.638,210160,0.897,0.00748,G,0.0691,-5.78,Minor,0.0504,133.948,4,0.915,
1660,,Anything New,0.0101,0.651,247360,0.642,0.000186,D,0.0902,-4.276,Major,0.167,88.237,4,0.711,
1661,,Adorn,0.0543,0.625,193147,0.576,4.07E-05,B,0.187,-5.693,Minor,0.175,179.063,4,0.223,
1662,,Louie Louie,0.169,0.759,346160,0.772,0.0687,G,0.0668,-8.052,Major,0.125,89.245,4,0.752,
1663,,Under Mi Sensi,0.0175,0.726,190360,0.664,0,C,0.195,-6.275,Major,0.108,75.571,4,0.494,
1664,,Loner,0.8,0.611,448315,0.9,0.872,C#,0.19,-10.026,Major,0.0593,129.729,4,0.322,
1665,,Murderer,0.0845,0.865,233300,0.549,0.158,C,0.081,-10.083,Major,0.244,142.8,4,0.619,
1666,,Space Cakes - Original,0.00135,0.794,375179,0.481,0.883,F#,0.0833,-11.97,Major,0.149,114.003,4,0.314,
1667,,"There, There",0.0193,0.614,323600,0.677,0.518,A,0.108,-8.317,Minor,0.0323,126.477,4,0.726,
1668,,Nightcall,0.0113,0.535,258413,0.857,0.00751,A,0.472,-5.2,Minor,0.0543,91.053,4,0.431,
1669,,Jacket & Tie,0.453,0.815,230307,0.672,0,G#,0.112,-5.675,Major,0.27,151.362,4,0.813,
1670,,Doom And Gloom - Jeff Bhasker Mix,0.00104,0.595,247175,0.794,0.00733,C,0.0693,-5.186,Major,0.0345,131.619,4,0.685,
1671,,All Of Me,4.06E-05,0.683,230587,0.698,0.000113,A,0.058,-6.255,Major,0.0395,125.999,4,0.962,
1672,,Females Welcomed (feat. Reija Lee),0.0829,0.722,192026,0.619,0,A,0.0533,-8.324,Minor,0.352,140.031,4,0.606,
1673,,Blueberry (Pills & Cocaine) (feat. Danny Brown),0.0985,0.647,277375,0.841,0,A#,0.897,-2.507,Major,0.164,139.963,4,0.886,
1674,,Max Can't Surf,0.000455,0.428,146227,0.972,0.000854,B,0.313,-4.329,Minor,0.0514,133.064,4,0.48,
1675,,Wait for the Man,9.19E-06,0.325,109533,0.918,0.000288,D,0.276,-4.823,Major,0.071,95.537,4,0.184,
1676,,Inspector Norse,0.074,0.912,400751,0.781,0.762,G,0.348,-7.018,Minor,0.0444,119.978,4,0.891,
1677,,Love Sosa,0.0324,0.771,246573,0.416,0,C,0.111,-8.188,Minor,0.0894,131.952,4,0.218,
1678,,This Time Around,0.00069,0.759,398615,0.764,0.719,A#,0.116,-7.416,Minor,0.0446,117.996,4,0.315,
1679,,See Blind Through,0.135,0.691,264213,0.737,0.0291,A#,0.127,-5.758,Minor,0.0447,108.049,4,0.675,
1680,,Vowels = space and time,0.139,0.701,261120,0.822,0.0526,F#,0.0726,-6.13,Major,0.0366,129.03,4,0.739,
1681,,Be A Body,0.263,0.736,260413,0.58,0.663,F,0.101,-9.643,Minor,0.0485,140.04,4,0.144,
1682,,Unchained (The Payback / Untouchable),0.131,0.564,171573,0.912,8.05E-06,F,0.369,-4.718,Minor,0.143,92.054,4,0.582,
1683,,Stomp - Dirty,0.164,0.824,181800,0.513,0,G#,0.0487,-9.591,Major,0.208,99.938,4,0.568,
1684,,Borrowed Time,0.0451,0.406,152040,0.74,0.722,C,0.637,-7.232,Major,0.031,92.333,4,0.822,
1685,,Young N*****,0.116,0.762,204293,0.883,0,C,0.3,-4.397,Major,0.18,140.974,4,0.781,
1686,,All Gold Everything,0.078,0.54,187847,0.77,0,G,0.0846,-7.748,Major,0.354,99.882,4,0.62,
1687,,What I Might Do - Club Mix,0.109,0.834,389508,0.481,0.822,G#,0.111,-9.511,Major,0.135,121.999,4,0.306,
1688,,I Love It (feat. Charli XCX) - Original Version,0.00855,0.714,155337,0.905,2.55E-05,G#,0.146,-2.663,Major,0.0289,125.927,4,0.824,
1689,,Kenosha,0.0015,0.36,162168,0.774,0.807,D#,0.0996,-8.758,Major,0.0384,80.205,4,0.664,
1690,,Fineshrine,0.018,0.609,209760,0.798,8.68E-06,F,0.434,-4.448,Minor,0.0404,130.034,4,0.405,
1691,,Flow,0.0047,0.777,309180,0.688,0.69,G#,0.096,-8.692,Minor,0.0681,126.019,4,0.18,
1692,,C'Est La Vie,0.135,0.749,267307,0.647,0,D,0.142,-6.878,Major,0.137,146.024,4,0.196,
1693,,Caramel,0.0202,0.67,260853,0.544,0.00792,C#,0.14,-9.643,Minor,0.124,140.037,4,0.331,
1694,,O.G,0.00627,0.684,228907,0.637,0,A,0.297,-6.378,Major,0.061,140.063,4,0.245,
1695,,HLM 3,0.151,0.633,321627,0.85,0,F,0.0556,-5.915,Minor,0.344,97.933,4,0.761,
1696,,The Mighty Ming - Original Club Mix,0.049,0.594,457205,0.77,0.9,C,0.103,-7.082,Major,0.0629,125.987,4,0.14,
1697,,Harlem Shake,0.0119,0.473,196664,0.794,0.00218,A,0.418,-5.151,Major,0.0462,139.313,4,0.293,
1698,,Purp Walk,0.00207,0.931,255844,0.606,0.461,C#,0.092,-8.366,Major,0.269,94.018,4,0.865,
1699,,Do You Like It? (Feat. Kool A.D),0.432,0.744,232611,0.685,0,G,0.319,-8.332,Major,0.34,87.675,4,0.56,
1700,,Gucci On The Rise,0.0452,0.752,150053,0.783,0,A,0.194,-7.507,Major,0.151,159.912,4,0.611,
1701,,Hate Bein' Sober,0.00469,0.821,280173,0.469,0,G#,0.141,-7.152,Major,0.0473,132.002,4,0.321,
1702,,Traffic,0.00271,0.908,237293,0.513,0,D,0.141,-5.318,Major,0.0973,130.047,4,0.256,
1703,,Hold Me Back,0.0401,0.636,267147,0.702,0,B,0.105,-5.437,Major,0.0743,125.998,4,0.471,
1704,,Oldie,0.239,0.839,636213,0.583,0,C#,0.262,-5.941,Major,0.268,87.99,4,0.557,
1705,,Started From the Bottom,0.0425,0.79,173160,0.531,0,G#,0.266,-6.968,Major,0.197,86.306,4,0.498,
1706,,Dum Dum,0.0596,0.787,121874,0.81,0.125,F,0.625,-7.822,Major,0.0993,77.505,4,0.606,
1707,,Higher - Extended,0.000451,0.603,342020,0.978,0.493,B,0.404,-1.367,Minor,0.186,150.072,4,0.496,
1708,,"Gone, Gone",0.00402,0.937,225940,0.67,0,A,0.108,-6.149,Major,0.107,136.029,4,0.592,
1709,,Rock Creek Park,0.0912,0.748,275907,0.703,0.0036,D,0.0635,-11.869,Major,0.0663,110.615,4,0.618,
1710,,Leaving Babylon,0.00741,0.727,250587,0.235,0.0159,C,0.0769,-20.263,Major,0.16,127.16,4,0.59,
1711,,Trap Shit V7,0.000117,0.857,222330,0.948,0.816,A#,0.317,-6.901,Minor,0.204,140.002,4,0.669,
1712,,Good Life - Original 12'' Mix,0.0295,0.793,432800,0.978,0.0331,B,0.0764,-9.229,Minor,0.0648,124.922,4,0.711,
1713,,Big Fun - Original 12'' Mix,0.0492,0.738,461560,0.808,0.734,A#,0.036,-9.772,Minor,0.0522,120.248,4,0.816,
1714,,Piss Test (feat. Juicy J & Dany Brown),0.00905,0.864,223071,0.86,0,B,0.183,-1.92,Major,0.178,140.029,4,0.883,
1715,,Can't Seem To Make You Mine,0.0234,0.688,219618,0.457,0,G,0.127,-9.86,Major,0.0338,109.278,4,0.645,
1716,,Borderline,0.423,0.786,267160,0.525,0.461,C#,0.0876,-8.271,Minor,0.0388,128.014,4,0.43,
1717,,Elevate - Q45 Remix,0.00201,0.734,394857,0.686,0.11,F,0.0408,-9.781,Minor,0.0761,128.021,4,0.543,
1718,,With You (feat. Alexis Taylor),0.0196,0.765,246823,0.891,0.0145,A,0.0293,-6.43,Minor,0.0514,126.99,4,0.564,
1719,,Can't Shake This Feeling,0.00263,0.725,238640,0.798,2.14E-06,C,0.0791,-6.75,Minor,0.162,124.045,4,0.72,
1720,,Check Me Out Like,0.014,0.962,156800,0.592,0.642,A,0.134,-11.716,Minor,0.108,130.684,4,0.361,
1721,,Second Summer,0.00167,0.845,292654,0.455,5.97E-05,B,0.0414,-5.209,Major,0.0693,119.987,4,0.832,
1722,,Demon To Lean On,0.000321,0.5,261587,0.95,0.0293,F#,0.382,-4.333,Major,0.0677,120.038,4,0.298,
1723,,Walk In The Park,0.0537,0.648,322760,0.547,0.0439,F,0.0826,-6.547,Major,0.0245,141.378,4,0.851,
1724,,Reckless (With Your Love),0.00576,0.77,347387,0.69,0.0107,A,0.0684,-4.903,Minor,0.0977,118.989,4,0.721,
1725,,Reckless (With Your Love) - Tensnake Remix,3.13E-05,0.61,420384,0.907,0.698,B,0.23,-5.857,Minor,0.0384,112.007,4,0.397,
1726,,Never Be Your Woman (Shy FX Radio Edit) [feat. Emeli SandÃŒÂ©],0.00318,0.663,146906,0.877,0.00217,F,0.124,-3.37,Minor,0.0538,135.989,4,0.396,
1727,,(Bonus) Break Her Down,0.000548,0.831,155042,0.373,0.000362,C#,0.1,-6.896,Major,0.157,96.115,4,0.356,
1728,,Molly Ringwald,0.0482,0.653,141724,0.817,0,C#,0.157,-5.077,Major,0.239,135.345,4,0.493,
1729,,8 Feet Tall,8.34E-05,0.72,255135,0.748,0,F,0.11,-7.607,Major,0.447,182.064,4,0.555,
1730,,36 Chamber Flow,0.769,0.808,118353,0.593,2.07E-06,C#,0.111,-9.395,Major,0.344,89.876,4,0.88,
1731,,Trill Hoe,0.0302,0.798,216585,0.481,0,G,0.128,-10.488,Major,0.314,127.136,4,0.64,
1732,,Saturday Love,0.00706,0.586,245733,0.915,0.236,F#,0.192,-6.264,Major,0.031,117.99,4,0.747,
1733,,Sweater Weather,0.15,0.695,240040,0.615,0.000212,G,0.0879,-5.325,Minor,0.042,124.015,4,0.425,
1734,,Oh My - Club Mix,0.00749,0.587,250299,0.784,0.0126,A,0.264,-4.878,Major,0.0469,139.99,4,0.13,
1735,,Saltkin,0.0765,0.675,205533,0.862,0.000609,G#,0.364,-5.309,Minor,0.0501,124.982,4,0.819,
1736,,Lofticries,0.116,0.671,239613,0.73,0.000356,G#,0.201,-6.773,Major,0.0369,112.011,4,0.302,
1737,,Get It In,0.00221,0.632,156614,0.793,0,A#,0.171,-4.171,Minor,0.102,189.992,4,0.393,
1738,,My Bad - Club Mix,0.0106,0.774,227327,0.92,0.433,B,0.146,-4.213,Major,0.25,128.97,4,0.223,
1739,,I'm Different,0.0415,0.941,207040,0.685,0,A#,0.08,-5.24,Major,0.0752,97.524,4,0.695,
1740,,Get Lucky - Radio Edit,0.0426,0.794,248413,0.811,1.07E-06,F#,0.101,-8.966,Minor,0.038,116.047,4,0.865,
1741,,Had A Dream,0.0436,0.805,192623,0.634,0,G,0.0579,-7.759,Major,0.0535,143.944,4,0.76,
1742,,Recover,0.00584,0.394,225680,0.669,0,G,0.334,-4.461,Major,0.056,169.929,4,0.195,
1743,,Now Is Not the Time,0.0347,0.635,224747,0.459,0.000184,D,0.077,-7.59,Major,0.0491,114.865,4,0.345,
1744,,MDA,0.00116,0.669,211042,0.765,0,G#,0.312,-7.885,Major,0.051,131.946,4,0.163,
1745,,Pop That,0.0637,0.742,304880,0.912,0,F#,0.599,-1.188,Minor,0.13,137.975,4,0.562,
1746,,Young & Gettin' It - feat. Kirko Bangz,0.244,0.624,205973,0.752,0,E,0.131,-5.43,Major,0.121,134.021,4,0.862,
1747,,Best Wishes,0.45,0.622,218480,0.628,0,G,0.251,-9.964,Minor,0.243,144.812,4,0.304,
1748,,Kids,0.121,0.719,216000,0.66,0,D,0.127,-8.22,Major,0.0829,119.996,4,0.357,
1749,,Levitate,0.000478,0.525,200015,0.8,0.429,B,0.319,-11.484,Major,0.122,80.032,4,0.52,
1750,,Get Free (feat. Amber of Dirty Projectors),0.14,0.525,291162,0.538,0.117,B,0.095,-9.366,Minor,0.0783,175.953,4,0.791,
1751,,Balance,0.000373,0.472,246427,0.855,0.93,C,0.887,-6.937,Major,0.069,154.908,4,0.166,
1752,,The Lion - Original Mix,0.00417,0.9,262168,0.929,2.04E-05,G,0.524,-0.718,Major,0.148,129.991,4,0.566,
1753,,For Your Love - Club Edit,0.000839,0.802,334849,0.586,0.0212,F,0.0587,-6.245,Major,0.103,128.011,4,0.407,
1754,,For Your Love - Olav Basoski Remix,0.000423,0.723,358436,0.669,0.936,B,0.0751,-5.026,Minor,0.0582,126.013,4,0.156,
1755,,Slippinâ€°Ã›Âª,0.284,0.797,253187,0.508,0.00859,A,0.356,-8.154,Minor,0.0455,118.032,4,0.958,
1756,,Take You On,0.00255,0.869,224107,0.426,0.534,G,0.113,-8.187,Major,0.202,127.059,4,0.457,
1757,,One of Those Nights,0.0302,0.756,256933,0.595,1.98E-06,C#,0.146,-6.924,Major,0.0333,130.031,4,0.0681,
1758,,Get Lucky - Daft Punk Remix,0.0267,0.821,632693,0.793,1.37E-05,F#,0.0751,-9.003,Minor,0.0391,116.009,4,0.91,
1759,,No Way Back,0.000891,0.806,297907,0.772,0.864,F#,0.101,-14.369,Major,0.0856,125.325,4,0.436,
1760,,Ride The Rhythm,0.152,0.702,420107,0.504,5.11E-06,A,0.22,-16.794,Major,0.342,121.374,4,0.794,
1761,,Move Your Body - Extended Mix,0.0956,0.646,282791,0.929,1.12E-06,D,0.159,-1.501,Major,0.194,128.995,4,0.229,
1762,,Rockin' In The Free World,0.000736,0.491,281853,0.883,3.19E-05,E,0.369,-4.986,Minor,0.0306,131.75,4,0.516,
1763,,Feels Like We Only Go Backwards,0.028,0.291,192960,0.901,0.627,D,0.116,-2.327,Minor,0.0563,150.052,4,0.511,
1764,,Half Full Glass of Wine,0.274,0.683,266173,0.776,0.0748,C,0.0885,-7.029,Major,0.0754,126.18,4,0.667,
1765,,"Bubble Butt [Radio Mix] [feat. Bruno Mars, 2 Chainz, Tyga & Mystic]",0.00845,0.799,207843,0.605,0.0143,G,0.485,-10.011,Major,0.286,194.055,4,0.378,
1766,,Wop (Official Version),0.00968,0.836,230627,0.817,0,G,0.114,-5.672,Major,0.0677,112.007,4,0.658,
1767,,Donâ€°Ã›Âªt Drop That Thun Thun,0.0613,0.931,202199,0.415,0,G,0.059,-8.491,Major,0.293,97.995,4,0.614,
1768,,Give It Away,0.00579,0.683,284267,0.989,0.00108,A,0.0964,-2.092,Minor,0.0616,91.558,4,0.78,
1769,,Wakin on a Pretty Day,0.0472,0.379,570733,0.782,0.748,B,0.265,-8.163,Major,0.0358,101.698,4,0.529,
1770,,Hulk (Dillon Francis Remix),0.000289,0.771,227143,0.949,0.602,G#,0.595,-4.712,Major,0.175,111.959,4,0.372,
1771,,Dill the Noise,0.000183,0.695,295714,0.792,0.439,A,0.0638,-4.595,Minor,0.0328,112.008,4,0.424,
1772,,Dead Sound,0.000258,0.375,212947,0.804,0.694,G,0.322,-5.673,Minor,0.0372,154.066,4,0.394,
1773,,Rvtchet Bitch,0.00533,0.421,164289,0.8,0.332,B,0.381,-5.85,Major,0.303,189.935,4,0.0951,
1774,,Swing,0.0216,0.886,217893,0.474,0,C#,0.088,-8.045,Minor,0.274,150.068,4,0.823,
1775,,You & Me - Baauer Remix,0.0597,0.65,242056,0.985,0.325,F#,0.36,-3.406,Minor,0.133,153.009,4,0.667,
1776,,Next Order,0.0155,0.76,285651,0.944,0.85,F#,0.363,-3.793,Minor,0.0733,123.985,4,0.294,
1777,,It's You,0.0645,0.824,180107,0.883,0.0707,C,0.409,-2.715,Major,0.108,127.989,4,0.846,
1778,,m.A.A.d city,0.0553,0.482,350120,0.72,2.07E-06,D,0.461,-6.812,Major,0.271,90.999,4,0.222,
1779,,Bounce It,0.00778,0.786,263120,0.604,0,F#,0.102,-8.372,Major,0.0614,140.054,4,0.502,
1780,,Pu$$y Magnet (feat. Keayshawn),0.00842,0.853,139240,0.578,0,A#,0.095,-4.897,Minor,0.2,98.027,4,0.566,
1781,,Fashion Killa,0.315,0.794,236280,0.82,0,B,0.531,-5.214,Major,0.152,140.042,4,0.821,
1782,,I Wanna Be With You,0.114,0.725,251333,0.661,0,G,0.291,-3.903,Major,0.131,127.82,4,0.432,
1783,,Gas Pedal (feat. IamSu),0.025,0.854,207264,0.46,0,A#,0.128,-9.71,Minor,0.14,97.512,4,0.492,
1784,,Red Nose,0.436,0.862,198531,0.364,0,B,0.0688,-9.727,Minor,0.137,97.51,4,0.766,
1785,,"U.O.E.N.O. Remix (feat. Future, Wiz Khalifa)",0.461,0.432,262857,0.703,0,A#,0.779,-3.845,Minor,0.332,187.302,3,0.675,
1786,,VERSACE,0.0235,0.847,246100,0.713,0,F#,0.331,-3.89,Minor,0.241,132.063,4,0.338,
1787,,Strictly 4 My Jeeps,0.444,0.654,165432,0.794,0,C#,0.127,-4.307,Major,0.322,96.973,4,0.464,
1788,,The Giver - Original Mix,0.000134,0.701,389493,0.914,0.000137,G,0.169,-4.463,Major,0.129,123.966,4,0.372,
1789,,Lean & Bounce,0.00264,0.844,310334,0.728,0.865,B,0.0544,-6.805,Minor,0.0582,124.297,4,0.635,
1790,,Swishas and Dosha - Main Version - Clean,0.155,0.582,311093,0.884,0,G#,0.0725,-5.635,Minor,0.166,150.195,4,0.67,
1791,,Players Anthem,0.0352,0.697,172760,0.682,0,G,0.664,-9.022,Major,0.219,155.742,4,0.672,
1792,,"Hold On, We're Going Home",0.003,0.766,227027,0.453,3.49E-05,F#,0.0923,-6.651,Minor,0.067,100.002,4,0.346,
1793,,Living,0.426,0.872,188347,0.541,0.000789,F,0.132,-5.911,Major,0.103,95.971,4,0.653,
1794,,Taylor Gang - Bonus Track,0.0152,0.621,335156,0.813,0,F#,0.691,-3.59,Minor,0.158,141.91,4,0.524,
1795,,I'm A Martian,0.311,0.675,205740,0.617,0,A#,0.19,-7.74,Major,0.256,140.124,4,0.508,
1796,,The Drop,0.104,0.689,229853,0.879,0.0376,C,0.49,-4.03,Minor,0.0978,170.036,4,0.544,
1797,,Drippin,0.011,0.63,160858,0.664,0.082,A,0.105,-7.245,Major,0.172,179.955,4,0.231,
1798,,Heaven,0.00246,0.514,296400,0.75,0.0285,D,0.139,-7.847,Major,0.028,86.018,4,0.551,
1799,,I Need You,0.0557,0.599,222160,0.677,0.00018,B,0.434,-6.328,Major,0.0314,126.012,4,0.108,
1800,,From Nowhere,0.0281,0.64,197120,0.888,8.01E-05,C#,0.0584,-5.251,Minor,0.169,87.93,4,0.664,
1801,,I Follow Rivers,0.475,0.599,228467,0.533,0.00153,A,0.235,-14.032,Minor,0.0472,122.262,4,0.609,
1802,,L'Amour Parfait,0.356,0.667,234994,0.901,0.00393,A,0.0774,-3.719,Minor,0.0275,140.026,4,0.824,
1803,,Northern Lights,0.109,0.742,214693,0.77,0.0239,A#,0.104,-6.339,Minor,0.0514,96.988,4,0.687,
1804,,Shabba,0.0938,0.874,281373,0.704,0,A,0.409,-6.27,Major,0.102,119.954,4,0.444,
1805,,Work,0.152,0.726,178507,0.834,0.683,A#,0.0845,-5.564,Major,0.0565,130.04,4,0.574,
1806,,Work REMIX,0.0247,0.834,285947,0.732,0,C#,0.112,-5.121,Major,0.138,130.011,4,0.308,
1807,,The Way We Are,0.00469,0.712,252313,0.865,0.0412,C#,0.121,-6.411,Major,0.083,113.015,4,0.831,
1808,,"U.O.E.N.O. (feat. Rick Ross, Future)",0.422,0.422,260276,0.641,0,A#,0.317,-4.947,Minor,0.323,187.027,3,0.668,
1809,,Now You Do,0.268,0.651,182384,0.773,0,F#,0.172,-6.855,Minor,0.262,129.882,4,0.418,
1810,,Holding On - Jerome LOL Remix,0.00142,0.728,294011,0.77,0.229,A#,0.603,-4.945,Minor,0.0426,108.991,4,0.668,
1811,,Music Is the Answer - Original Extended 12-Inch Mix,0.0296,0.907,849960,0.643,0.0265,C#,0.105,-8.657,Minor,0.0549,124.909,4,0.363,
1812,,Test Me - UZ Remix,0.00255,0.855,233272,0.898,2.95E-05,G,0.0563,-3.863,Major,0.061,135.965,4,0.525,
1813,,Test Me,0.000901,0.769,215294,0.792,0,G,0.385,-4.086,Major,0.111,136.021,4,0.323,
1814,,No New Friends - SFTB Remix,0.00525,0.7,307467,0.675,0,D,0.657,-6.362,Major,0.149,124.882,4,0.227,
1815,,R.I.P.,0.0215,0.825,199973,0.489,0,B,0.111,-9.32,Major,0.263,96.99,4,0.424,
1816,,Baby Blue,0.015,0.607,216453,0.913,0.118,B,0.164,-6.822,Major,0.069,124.677,4,0.517,
1817,,Dip,0.0193,0.751,211825,0.882,0,C#,0.15,-5.605,Major,0.0819,140.103,4,0.657,
1818,,25 Bucks [feat. Purity Ring],0.32,0.723,210880,0.848,0,F,0.144,-7.11,Major,0.0833,116.021,4,0.261,
1819,,Fascism,0.00152,0.626,299383,0.888,0.0551,A,0.243,-4.981,Minor,0.0461,126.976,4,0.728,
1820,,Marc Jacobs,0.00723,0.743,259683,0.633,0,A,0.246,-8.224,Major,0.235,85.041,4,0.398,
1821,,One Of Us - Original Mix,0.224,0.752,437293,0.767,0.931,F,0.0833,-8.022,Minor,0.0469,117.973,4,0.564,
1822,,Can We Go Up?,0.000768,0.66,214636,0.763,0.0389,E,0.0637,-6.832,Minor,0.0636,137.932,4,0.661,
1823,,This Lonely Morning,0.00144,0.211,162436,0.963,0.000732,G,0.162,-4.061,Major,0.118,128.113,3,0.395,
