,track,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,valence
107,2 Phones,0.157,0.895,240000,0.6809999999999999,0wdKiSBUT7aZkXUIdJWcwC,0.0,7,0.18899999999999997,-5.267,0,0.358,121.91799999999999,4,https://api.spotify.com/v1/tracks/0wdKiSBUT7aZkXUIdJWcwC,0.5539999999999999
108,Exchange,0.10800000000000001,0.53,194613,0.433,43PuMrRfbyyuz4QpZ3oAwN,0.0,6,0.135,-10.597999999999999,1,0.185,160.14,4,https://api.spotify.com/v1/tracks/43PuMrRfbyyuz4QpZ3oAwN,0.27399999999999997
109,One Call Away,0.40299999999999997,0.667,194453,0.613,7soJgKhQTO8hLP2JPRkL5O,0.0,1,0.115,-5.353,1,0.0344,91.024,4,https://api.spotify.com/v1/tracks/7soJgKhQTO8hLP2JPRkL5O,0.47
110,Stitches,0.0152,0.746,206880,0.754,5jsw9uXEGuKyJzs0boZ1bT,0.0,1,0.0486,-6.681,1,0.067,149.882,4,https://api.spotify.com/v1/tracks/5jsw9uXEGuKyJzs0boZ1bT,0.764
111,Don't Hurt Yourself,0.34600000000000003,0.635,221688,0.45899999999999996,0W2BbMWtcElQhaROLbzXTU,0.0,11,0.111,-7.932,1,0.0346,130.036,4,https://api.spotify.com/v1/tracks/0W2BbMWtcElQhaROLbzXTU,0.365
112,Jumpman,0.0563,0.852,205879,0.5529999999999999,27GmP9AWRs744SzKcpJsTZ,0.0,1,0.332,-7.2860000000000005,1,0.187,142.072,4,https://api.spotify.com/v1/tracks/27GmP9AWRs744SzKcpJsTZ,0.6559999999999999
113,Little Red Corvette,0.235,0.777,188613,0.7,6X4JeTWCuKEzKOEHXDtyBo,8.02e-06,1,0.836,-11.045,1,0.0869,122.94,4,https://api.spotify.com/v1/tracks/6X4JeTWCuKEzKOEHXDtyBo,0.802
114,Down In the DM,0.00157,0.7759999999999999,182733,0.662,1LxKKYsJNPeBdOwdudsJzv,2.1e-05,1,0.0887,-7.016,0,0.0489,152.92700000000002,4,https://api.spotify.com/v1/tracks/1LxKKYsJNPeBdOwdudsJzv,0.324
115,Hands To Myself,0.0147,0.8109999999999999,200680,0.499,1LoriJC05IrHIDwj3q0KC1,2.44e-06,5,0.342,-7.1610000000000005,0,0.11800000000000001,111.016,4,https://api.spotify.com/v1/tracks/1LoriJC05IrHIDwj3q0KC1,0.466
116,The Hills,0.0671,0.58,242253,0.565,7fBv7CLKzipRk6EC6TWHOB,0.0,0,0.135,-7.065,0,0.0488,112.986,4,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,0.138
117,Die A Happy Man,0.381,0.66,227426,0.38299999999999995,5kNe7PE09d6Kvw5pAsx23n,0.0,2,0.11900000000000001,-9.377,1,0.0304,83.096,4,https://api.spotify.com/v1/tracks/5kNe7PE09d6Kvw5pAsx23n,0.381
118,Hotline Bling,0.00302,0.903,267066,0.621,0wwPcA6wtMf6HUMpIRdeP7,0.00018600000000000002,2,0.0504,-8.132,1,0.0578,134.969,4,https://api.spotify.com/v1/tracks/0wwPcA6wtMf6HUMpIRdeP7,0.5529999999999999
119,679 (feat. Remy Boyz),0.00256,0.618,196693,0.7170000000000001,5NQbUaeTEOGdD6hHcre0dZ,0.0,7,0.625,-5.7379999999999995,1,0.318,190.05,4,https://api.spotify.com/v1/tracks/5NQbUaeTEOGdD6hHcre0dZ,0.603
120,Like I'm Gonna Lose You,0.4,0.63,225053,0.53,2YlZnw2ikdb837oKMKjBkW,0.0,0,0.177,-7.2589999999999995,1,0.0434,108.038,3,https://api.spotify.com/v1/tracks/2YlZnw2ikdb837oKMKjBkW,0.41700000000000004
121,Say It,0.0862,0.546,237786,0.529,2Gyc6e2cLxA5hoX1NOvYnU,6.5e-06,11,0.124,-10.511,0,0.0583,107.331,4,https://api.spotify.com/v1/tracks/2Gyc6e2cLxA5hoX1NOvYnU,0.247
122,What Do You Mean?,0.61,0.8370000000000001,205680,0.5710000000000001,4B0JvthVoAAuygILe3n4Bs,0.000898,5,0.0849,-8.273,0,0.0922,125.03399999999999,4,https://api.spotify.com/v1/tracks/4B0JvthVoAAuygILe3n4Bs,0.8009999999999999
123,White Iverson,0.233,0.675,256533,0.562,6eT7xZZlB2mwyzJ2sUKG6w,0.0,7,0.0816,-7.678,1,0.0352,130.09799999999998,4,https://api.spotify.com/v1/tracks/6eT7xZZlB2mwyzJ2sUKG6w,0.309
124,Ex's & Oh's,0.0183,0.612,202173,0.9209999999999999,70eDxAyAraNTiD6lx2ZEnH,0.0,7,0.0576,-2.8789999999999996,1,0.0848,139.986,4,https://api.spotify.com/v1/tracks/70eDxAyAraNTiD6lx2ZEnH,0.45299999999999996
125,Hide Away,0.225,0.885,192376,0.8009999999999999,0uyZ5ckiIUbFZd3P6RWmrj,1.65e-06,11,0.0733,-4.716,0,0.0882,95.01100000000001,4,https://api.spotify.com/v1/tracks/0uyZ5ckiIUbFZd3P6RWmrj,0.466
126,Same Old Love,0.0223,0.672,229080,0.593,1BZG99C7Co1r6QUC3zaS59,0.0,11,0.214,-4.01,0,0.0304,98.02,4,https://api.spotify.com/v1/tracks/1BZG99C7Co1r6QUC3zaS59,0.43799999999999994
127,Can't Feel My Face,0.11199999999999999,0.705,213520,0.769,22VdIZQfgXJea34mQxlt81,0.0,9,0.105,-5.526,0,0.0426,107.939,4,https://api.spotify.com/v1/tracks/22VdIZQfgXJea34mQxlt81,0.59
128,Antidote,0.007670000000000001,0.713,262693,0.526,1wHZx0LgzFHyeIZkUydNXq,0.000148,1,0.124,-5.046,1,0.032,131.05,4,https://api.spotify.com/v1/tracks/1wHZx0LgzFHyeIZkUydNXq,0.131
129,Lean On,0.00346,0.723,176561,0.809,5wldXGLEOoRXxMWJ8rIUWE,0.00123,7,0.565,-3.0810000000000004,0,0.0625,98.007,4,https://api.spotify.com/v1/tracks/5wldXGLEOoRXxMWJ8rIUWE,0.27399999999999997
130,See You Again,0.371,0.5579999999999999,180386,0.5589999999999999,7KA4W4McWYRpgf0fWsJZWB,7.49e-06,6,0.109,-9.222000000000001,1,0.0959,78.558,4,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,0.62
131,Wildest Dreams,0.0709,0.5529999999999999,220440,0.664,59HjlYCeBsxdI0fcm3zglw,0.0056,8,0.106,-7.417000000000001,1,0.0741,140.06,4,https://api.spotify.com/v1/tracks/59HjlYCeBsxdI0fcm3zglw,0.467
132,Break Up In A Small Town,0.0749,0.579,229880,0.7759999999999999,7aftSOGSOpSoIlVAQVBb71,0.0,8,0.239,-5.365,1,0.17300000000000001,136.04399999999998,4,https://api.spotify.com/v1/tracks/7aftSOGSOpSoIlVAQVBb71,0.434
133,Uptown Funk,0.00801,0.856,269666,0.609,32OlwWuMpZ6b0aN2RZOeMS,8.149999999999999e-05,0,0.0344,-7.223,1,0.0824,114.988,4,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,0.9279999999999999
134,No Role Modelz,0.302,0.696,292986,0.521,62vpWI1CHwFy7tMIcSStl8,0.0,10,0.0565,-8.465,0,0.332,100.0,4,https://api.spotify.com/v1/tracks/62vpWI1CHwFy7tMIcSStl8,0.45799999999999996
135,Locked Away,0.32799999999999996,0.508,227280,0.677,0sQLhT32E9ZG2zn5iYR6nN,0.0,1,0.0491,-5.696000000000001,1,0.0656,121.928,5,https://api.spotify.com/v1/tracks/0sQLhT32E9ZG2zn5iYR6nN,0.575
136,Trap Queen,0.0244,0.746,222093,0.873,2d8JP84HNLKhmd6IYOoupQ,0.0,7,0.354,-3.803,1,0.128,148.075,4,https://api.spotify.com/v1/tracks/2d8JP84HNLKhmd6IYOoupQ,0.8170000000000001
137,Where Are Ü Now (with Justin Bieber),0.040999999999999995,0.43200000000000005,250285,0.7809999999999999,66hayvUbTotekKU3H4ta1f,4.21e-06,4,0.0789,-4.038,0,0.0567,139.43200000000002,4,https://api.spotify.com/v1/tracks/66hayvUbTotekKU3H4ta1f,0.19699999999999998
138,Where Ya At,0.0933,0.813,208026,0.45299999999999996,5nN8BwAQDJDguq7Dpd3JQQ,0.0,1,0.14,-6.941,1,0.33799999999999997,161.997,4,https://api.spotify.com/v1/tracks/5nN8BwAQDJDguq7Dpd3JQQ,0.191
139,Burning House,0.887,0.728,231333,0.253,2zhk0kypGeOPsaaZcjyc14,1.11e-05,0,0.133,-8.427,1,0.0304,140.923,4,https://api.spotify.com/v1/tracks/2zhk0kypGeOPsaaZcjyc14,0.457
140,Hit the Quan - Original Version,0.00023500000000000002,0.741,181080,0.488,4OjuzM3rTWp3q60mEldNSF,0.0,8,0.0488,-8.253,1,0.36200000000000004,160.018,4,https://api.spotify.com/v1/tracks/4OjuzM3rTWp3q60mEldNSF,0.625
141,Cheerleader - Felix Jaehn Remix Radio Edit,0.141,0.78,180560,0.68,023OVLNzXhX0j7CxswUt6D,1.2e-05,4,0.138,-6.081,1,0.0305,118.02600000000001,4,https://api.spotify.com/v1/tracks/023OVLNzXhX0j7CxswUt6D,0.594
142,Drag Me Down,0.109,0.73,192120,0.703,2K87XMYnUMqLcX3zvtAF4G,0.0,0,0.0657,-5.672000000000001,0,0.0369,138.113,4,https://api.spotify.com/v1/tracks/2K87XMYnUMqLcX3zvtAF4G,0.595
143,Caroline,0.17,0.941,209640,0.335,5hTpBe8h35rJ67eAWHQsJx,0.0,5,0.262,-10.179,0,0.505,120.041,4,https://api.spotify.com/v1/tracks/5hTpBe8h35rJ67eAWHQsJx,0.7070000000000001
144,"Mary, Did You Know?",0.302,0.49700000000000005,203373,0.312,4z8sz6E4YyFuEkv5o7IJni,0.0,11,0.0968,-9.088,0,0.0269,105.036,4,https://api.spotify.com/v1/tracks/4z8sz6E4YyFuEkv5o7IJni,0.177
145,Renegades,0.0144,0.526,195200,0.862,0fYVliAYKHuPmECRs1pbRf,0.0597,2,0.22899999999999998,-6.002999999999999,1,0.0905,90.052,4,https://api.spotify.com/v1/tracks/0fYVliAYKHuPmECRs1pbRf,0.528
146,I'm Comin' Over,0.0282,0.575,197280,0.845,0H04yVa3DJxoXbLBpAb7iV,0.0,10,0.0814,-3.838,1,0.035,127.99700000000001,4,https://api.spotify.com/v1/tracks/0H04yVa3DJxoXbLBpAb7iV,0.376
147,My Way (feat. Monty),0.00419,0.748,213053,0.741,1WoOzgvz6CgH4pX6a1RKGp,0.0,6,0.147,-3.103,1,0.0531,128.077,4,https://api.spotify.com/v1/tracks/1WoOzgvz6CgH4pX6a1RKGp,0.537
148,Photograph,0.607,0.614,258986,0.379,1HNkqx9Ahdgi1Ixy2xkKkL,0.00046399999999999995,4,0.0986,-10.48,1,0.0476,107.98899999999999,4,https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL,0.201
149,Fight Song,0.0549,0.564,204013,0.7140000000000001,37f4ITSlgPX81ad2EvmVQr,0.0,7,0.155,-4.987,1,0.129,175.924,4,https://api.spotify.com/v1/tracks/37f4ITSlgPX81ad2EvmVQr,0.33
150,Shut Up and Dance,0.00701,0.578,199080,0.866,4kbj5MwxO1bq9wjT5g9HaA,0.0,1,0.257,-3.804,1,0.0619,128.03799999999998,4,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA,0.619
151,Thinking Out Loud,0.474,0.7809999999999999,281560,0.445,34gCuhDGsG4bRPIf9bb02f,0.0,2,0.184,-6.061,1,0.0295,78.998,4,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,0.591
152,Thriller,0.0816,0.764,358053,0.887,7azo4rpSUh8nXgtonC6Pkq,0.00010800000000000001,11,0.847,-3.725,1,0.0738,118.421,4,https://api.spotify.com/v1/tracks/7azo4rpSUh8nXgtonC6Pkq,0.721
153,Want to Want Me,0.009059999999999999,0.775,207719,0.68,7oGZAicScQt96OAW4AruYy,0.0,0,0.109,-5.507999999999999,0,0.0629,114.025,4,https://api.spotify.com/v1/tracks/7oGZAicScQt96OAW4AruYy,0.6559999999999999
154,"Flex (Ooh, Ooh, Ooh)",0.038,0.728,176674,0.62,2LLFl56eIFGFlnrplUC26f,0.0,2,0.342,-7.5329999999999995,1,0.0434,81.99799999999999,4,https://api.spotify.com/v1/tracks/2LLFl56eIFGFlnrplUC26f,0.885
155,Worth It,0.063,0.884,224573,0.765,41Fflg7qHiVOD6dEPvsCzO,7.04e-06,8,0.11800000000000001,-3.865,1,0.0882,99.98700000000001,4,https://api.spotify.com/v1/tracks/41Fflg7qHiVOD6dEPvsCzO,0.594
156,Bad Blood,0.0871,0.652,211933,0.802,273dCMFseLcVsoSWx59IoE,6.45e-06,7,0.14800000000000002,-6.114,1,0.18100000000000002,170.157,4,https://api.spotify.com/v1/tracks/273dCMFseLcVsoSWx59IoE,0.295
157,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",0.391,0.66,252226,0.382,2PIvq1pGrUjY007X5y1UpM,0.0,2,0.0972,-5.919,0,0.0304,119.875,3,https://api.spotify.com/v1/tracks/2PIvq1pGrUjY007X5y1UpM,0.436
158,Planez,0.674,0.65,240320,0.557,08zJpaUQVi9FrKv2e32Bah,0.0,1,0.11,-7.7620000000000005,1,0.312,129.285,4,https://api.spotify.com/v1/tracks/08zJpaUQVi9FrKv2e32Bah,0.4
159,Uma Thurman,0.11900000000000001,0.623,211573,0.956,5PUawWFG1oIS2NwEcyHaCr,0.000227,4,0.617,-2.608,0,0.0753,149.958,4,https://api.spotify.com/v1/tracks/5PUawWFG1oIS2NwEcyHaCr,0.7390000000000001
160,Classic Man,0.185,0.79,226000,0.585,3G7XYAwtxtoGK7fAm4IlD9,0.0,8,0.292,-6.058,1,0.0348,94.072,4,https://api.spotify.com/v1/tracks/3G7XYAwtxtoGK7fAm4IlD9,0.585
161,"Honey, I'm Good.",0.0324,0.752,199263,0.775,4MflGTO2ZTcSQ12bWcyRgI,0.0,9,0.35100000000000003,-7.289,1,0.0546,122.014,4,https://api.spotify.com/v1/tracks/4MflGTO2ZTcSQ12bWcyRgI,0.595
162,Post To Be (feat. Chris Brown & Jhene Aiko),0.0697,0.733,226580,0.6759999999999999,0fgZUSa7D7aVvv3GfO0A1n,0.0,10,0.20800000000000002,-5.655,0,0.0432,97.448,4,https://api.spotify.com/v1/tracks/0fgZUSa7D7aVvv3GfO0A1n,0.701
163,Bitch Better Have My Money,0.0008119999999999999,0.552,191938,0.938,27pdYORBXUxj1ycvjtMbdl,0.0266,6,0.12,-4.12,1,0.0428,98.025,4,https://api.spotify.com/v1/tracks/27pdYORBXUxj1ycvjtMbdl,0.63
164,"Love Me Like You Do - From ""Fifty Shades Of Grey""",0.247,0.262,252534,0.606,2l8w0zZVn4AZNuzrht7MRT,0.0,8,0.125,-6.646,1,0.0484,189.857,4,https://api.spotify.com/v1/tracks/2l8w0zZVn4AZNuzrht7MRT,0.275
165,Talking Body,0.0966,0.736,238426,0.7609999999999999,2tpfxAXiI52znho4WE3XFA,0.0,4,0.0823,-5.449,0,0.0338,119.999,4,https://api.spotify.com/v1/tracks/2tpfxAXiI52znho4WE3XFA,0.114
166,You Know You Like It,0.0113,0.426,247266,0.722,57kR5SniQIbsbVoIjjOUDa,1.27e-06,5,0.262,-5.369,0,0.196,196.13299999999998,4,https://api.spotify.com/v1/tracks/57kR5SniQIbsbVoIjjOUDa,0.25
167,Slow Motion,0.679,0.733,197854,0.408,4NYwy0R3NdvORX2B6OZXBT,3.9200000000000004e-05,7,0.11,-7.834,0,0.0388,94.947,4,https://api.spotify.com/v1/tracks/4NYwy0R3NdvORX2B6OZXBT,0.29100000000000004
168,Take Your Time,0.10099999999999999,0.5579999999999999,243706,0.7190000000000001,6DEaND0SHv3sC11xobZLiy,0.0,11,0.212,-5.603,1,0.0419,158.031,4,https://api.spotify.com/v1/tracks/6DEaND0SHv3sC11xobZLiy,0.483
169,Elastic Heart,0.0117,0.42100000000000004,257200,0.7909999999999999,5S9lfZu1YF8xKkgSsqL2Bd,1.4800000000000002e-05,9,0.146,-4.998,1,0.0496,130.075,4,https://api.spotify.com/v1/tracks/5S9lfZu1YF8xKkgSsqL2Bd,0.499
170,Girl Crush,0.8420000000000001,0.5,193320,0.225,11qh54D0PKkBwelpDxxiEU,0.0,0,0.11199999999999999,-10.22,1,0.0302,173.78799999999998,3,https://api.spotify.com/v1/tracks/11qh54D0PKkBwelpDxxiEU,0.355
171,Shake It Off,0.0561,0.648,219200,0.785,5xTtaWoae3wi06K5WfVUUH,0.0,7,0.14800000000000002,-5.414,1,0.165,160.02,4,https://api.spotify.com/v1/tracks/5xTtaWoae3wi06K5WfVUUH,0.943
172,Blank Space,0.085,0.752,231826,0.6779999999999999,1p80LdxRV74UKvL8gnD7ky,1.64e-06,5,0.13,-5.421,1,0.0646,96.009,4,https://api.spotify.com/v1/tracks/1p80LdxRV74UKvL8gnD7ky,0.583
173,Budapest,0.0846,0.7170000000000001,200733,0.455,7q0aQpiLv5tIsupcgQ3Ny4,0.0,5,0.11,-8.302999999999999,1,0.0276,127.81,4,https://api.spotify.com/v1/tracks/7q0aQpiLv5tIsupcgQ3Ny4,0.389
174,Dear Future Husband,0.375,0.655,184226,0.782,3cU2wBxuV6nFiuf6PJZNlC,0.0,1,0.317,-4.789,1,0.185,79.42699999999999,4,https://api.spotify.com/v1/tracks/3cU2wBxuV6nFiuf6PJZNlC,0.8320000000000001
175,Blessings,0.315,0.789,252040,0.621,1bzM1cd6oqFozdr4wK6HdR,0.0,10,0.136,-7.685,0,0.28300000000000003,118.891,4,https://api.spotify.com/v1/tracks/1bzM1cd6oqFozdr4wK6HdR,0.158
176,Phenomenal,0.153,0.64,282546,0.841,4e5lEqydMatcEio6ef9Dpf,0.0,1,0.0457,-2.426,0,0.0466,121.075,4,https://api.spotify.com/v1/tracks/4e5lEqydMatcEio6ef9Dpf,0.0471
177,All About That Bass,0.0476,0.8109999999999999,188754,0.879,0ifSeVGUr7py5GggttDhXw,1.91e-06,9,0.109,-3.7239999999999998,1,0.0514,134.064,4,https://api.spotify.com/v1/tracks/0ifSeVGUr7py5GggttDhXw,0.9620000000000001
178,Feeling Myself,0.43700000000000006,0.564,237840,0.703,5fyIGoaaKelzdyW8ELhYJZ,0.00927,2,0.358,-5.459,1,0.26899999999999996,139.045,4,https://api.spotify.com/v1/tracks/5fyIGoaaKelzdyW8ELhYJZ,0.47700000000000004
179,Please Notice,0.843,0.55,116666,0.271,36seMHoyXmLUNxcwzwjdF7,3.21e-06,2,0.107,-8.451,1,0.0297,111.344,4,https://api.spotify.com/v1/tracks/36seMHoyXmLUNxcwzwjdF7,0.198
180,Take Me to Church,0.634,0.5660000000000001,241693,0.664,1CS7Sd1u5tWkstBhpssyjP,0.0,4,0.11599999999999999,-5.303,0,0.0464,128.945,4,https://api.spotify.com/v1/tracks/1CS7Sd1u5tWkstBhpssyjP,0.43700000000000006
181,I'm Not The Only One,0.529,0.677,239316,0.485,7795WJLVKJoAyVoOtCWqXN,2.0399999999999998e-05,5,0.0766,-5.795,1,0.0361,82.001,4,https://api.spotify.com/v1/tracks/7795WJLVKJoAyVoOtCWqXN,0.493
182,Throw Sum Mo,0.0417,0.8540000000000001,260453,0.645,5uqphUYsR45kPYplrYSAQh,0.00011499999999999999,6,0.10300000000000001,-8.021,0,0.141,142.053,4,https://api.spotify.com/v1/tracks/5uqphUYsR45kPYplrYSAQh,0.569
183,Lips Are Movin,0.0506,0.775,182666,0.825,6gj08XDlv9Duc2fPOxUmVD,1.03e-06,7,0.111,-5.402,1,0.0464,139.091,4,https://api.spotify.com/v1/tracks/6gj08XDlv9Duc2fPOxUmVD,0.95
184,Centuries,0.004,0.385,228360,0.866,04aAxqtGp5pv12UXAg4pkq,0.0,4,0.111,-2.8169999999999997,0,0.0697,176.014,4,https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq,0.551
185,Hallelujah,0.47,0.364,268960,0.37799999999999995,0HZk0QsXPhMNAWNDR3rYE8,0.0,7,0.33899999999999997,-7.381,0,0.0331,89.91799999999999,3,https://api.spotify.com/v1/tracks/0HZk0QsXPhMNAWNDR3rYE8,0.366
186,I Don't Mind,0.205,0.87,251989,0.46399999999999997,7aXuop4Qambx5Oi3ynsKQr,0.0,4,0.0902,-8.337,1,0.17800000000000002,112.97399999999999,4,https://api.spotify.com/v1/tracks/7aXuop4Qambx5Oi3ynsKQr,0.457
187,Riptide,0.431,0.484,204280,0.731,3JvrhDOgAt6p7K8mDyZwRd,0.0,1,0.151,-6.694,1,0.0379,101.654,4,https://api.spotify.com/v1/tracks/3JvrhDOgAt6p7K8mDyZwRd,0.51
188,Jealous,0.873,0.435,287693,0.155,4L2K7JKseFCBoHMZEAszW0,0.0,1,0.107,-8.948,1,0.046,128.532,3,https://api.spotify.com/v1/tracks/4L2K7JKseFCBoHMZEAszW0,0.0935
189,I Don't F**k With You,0.0385,0.815,284413,0.7240000000000001,7taXl2C2594pF4gjumrF4W,0.0,1,0.33399999999999996,-5.6579999999999995,1,0.0712,97.95700000000001,4,https://api.spotify.com/v1/tracks/7taXl2C2594pF4gjumrF4W,0.366
190,Animals,0.000185,0.27899999999999997,231013,0.742,2bL2gyO6kBdLkNSkxXNh6x,0.0,4,0.593,-6.46,0,0.0898,189.868,4,https://api.spotify.com/v1/tracks/2bL2gyO6kBdLkNSkxXNh6x,0.32799999999999996
191,Night Changes,0.8590000000000001,0.672,226600,0.52,5O2P9iiztwhomNh8xkR9lJ,0.0,8,0.115,-7.747000000000001,1,0.0353,120.001,4,https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ,0.37
192,Chandelier,0.0197,0.39899999999999997,216120,0.787,2s1sdSqGcKxpPr5lCl7jAV,6.07e-05,1,0.0685,-2.88,1,0.0499,117.089,5,https://api.spotify.com/v1/tracks/2s1sdSqGcKxpPr5lCl7jAV,0.5720000000000001
193,No Type,0.013000000000000001,0.888,200080,0.483,4scpF6J5uMBvoh6sFB7EL1,4.85e-06,6,0.0926,-7.797000000000001,1,0.154,125.008,4,https://api.spotify.com/v1/tracks/4scpF6J5uMBvoh6sFB7EL1,0.226
194,Love Me Harder,0.00937,0.47200000000000003,236133,0.7140000000000001,5J4ZkQpzMUFojo1CtAZYpn,0.0,1,0.0764,-4.388999999999999,0,0.0334,98.992,4,https://api.spotify.com/v1/tracks/5J4ZkQpzMUFojo1CtAZYpn,0.24
195,Habits (Stay High),0.0703,0.733,209160,0.65,14OxJlLdcHNpgsm4DRwDOB,6.59e-05,5,0.0829,-3.5389999999999997,1,0.0315,110.00299999999999,4,https://api.spotify.com/v1/tracks/14OxJlLdcHNpgsm4DRwDOB,0.348
196,Tuesday (feat. Drake),0.215,0.77,321987,0.664,2znzyzlAUc8Z1Ikq9aFOcx,0.000118,0,0.105,-5.604,1,0.21100000000000002,140.16299999999998,4,https://api.spotify.com/v1/tracks/2znzyzlAUc8Z1Ikq9aFOcx,0.47200000000000003
197,Waves,0.0363,0.386,181573,0.5870000000000001,3nAq2hCr1oWsIU54tS98pL,3.71e-06,10,0.332,-4.454,1,0.0519,96.072,4,https://api.spotify.com/v1/tracks/3nAq2hCr1oWsIU54tS98pL,0.0565
198,Black Widow,0.18100000000000002,0.741,209423,0.726,7pNC5ZIKtwUK0ReSpM3P9f,0.00018899999999999999,3,0.111,-3.77,0,0.14300000000000002,163.99099999999999,4,https://api.spotify.com/v1/tracks/7pNC5ZIKtwUK0ReSpM3P9f,0.527
199,Don't Tell 'Em,0.42100000000000004,0.851,266840,0.525,0Dc7J9VPV4eOInoxUiZrsL,0.0,2,0.111,-5.221,0,0.0874,97.988,4,https://api.spotify.com/v1/tracks/0Dc7J9VPV4eOInoxUiZrsL,0.405
200,Walked In,0.0361,0.9690000000000001,198095,0.491,252gJUec2oDsGBPcxZs4nX,0.0,2,0.11800000000000001,-9.859,1,0.233,126.04799999999999,4,https://api.spotify.com/v1/tracks/252gJUec2oDsGBPcxZs4nX,0.768
201,Rather Be (feat. Jess Glynne),0.162,0.799,227833,0.586,3s4U7OHV7gnj42VV72eSZ6,2.03e-06,11,0.193,-6.735,1,0.0377,120.97,4,https://api.spotify.com/v1/tracks/3s4U7OHV7gnj42VV72eSZ6,0.5489999999999999
202,Stolen Dance,0.41,0.887,313684,0.584,6vECYJHxYmm3Ydt3fF01pE,0.000314,11,0.10099999999999999,-8.798,1,0.0381,114.016,4,https://api.spotify.com/v1/tracks/6vECYJHxYmm3Ydt3fF01pE,0.677
203,Anaconda,0.0668,0.9640000000000001,260240,0.605,794F99D5BQHS5ZGRXAs7I5,7.78e-06,9,0.214,-6.223,1,0.179,129.994,4,https://api.spotify.com/v1/tracks/794F99D5BQHS5ZGRXAs7I5,0.6459999999999999
204,Lifestyle,0.0144,0.718,269693,0.67,7DTlsMOQjGysXHpwwpHuPl,0.0,1,0.0851,-5.236000000000001,1,0.22699999999999998,88.764,4,https://api.spotify.com/v1/tracks/7DTlsMOQjGysXHpwwpHuPl,0.517
205,Trumpets,0.555,0.635,217419,0.691,5KONnBIQ9LqCxyeSPin26k,0.0,0,0.09699999999999999,-4.862,1,0.258,82.14200000000001,4,https://api.spotify.com/v1/tracks/5KONnBIQ9LqCxyeSPin26k,0.638
206,Santa Tell Me,0.0545,0.506,204093,0.628,0lizgQ7Qw35od7CYaoMBZb,0.0,7,0.301,-7.316,1,0.17300000000000001,191.708,4,https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb,0.556
207,My Baby’s Got A Smile On Her Face,0.0515,0.414,197213,0.826,6CkqeHWNY9gEjqQqcEnFF0,0.000173,5,0.254,-3.5660000000000003,1,0.0372,166.055,4,https://api.spotify.com/v1/tracks/6CkqeHWNY9gEjqQqcEnFF0,0.76
208,Wasted Love,0.00199,0.54,178927,0.813,5h3y6rYM91WTdcRo6DnWJl,0.0002,2,0.131,-4.043,0,0.031,116.45700000000001,4,https://api.spotify.com/v1/tracks/5h3y6rYM91WTdcRo6DnWJl,0.573
209,Cool Kids,0.0372,0.7190000000000001,237626,0.6709999999999999,13P5rwmk2EsoFRIz9UCeh9,8.21e-06,8,0.12,-6.279,1,0.0336,130.02700000000002,4,https://api.spotify.com/v1/tracks/13P5rwmk2EsoFRIz9UCeh9,0.7859999999999999
210,New Flame,0.0649,0.7090000000000001,244133,0.638,3nw9J97nUugT84SIJdjhAV,0.0,1,0.0969,-4.3,1,0.0405,141.994,4,https://api.spotify.com/v1/tracks/3nw9J97nUugT84SIJdjhAV,0.46799999999999997
211,Break Free,0.0064,0.687,214840,0.7020000000000001,12KUFSHFgT0XCoiSlvdQi4,4.35e-05,7,0.204,-5.324,0,0.0455,129.95600000000002,4,https://api.spotify.com/v1/tracks/12KUFSHFgT0XCoiSlvdQi4,0.284
212,Fancy,0.0904,0.912,199938,0.716,3oiMJQAWVaxSubJ7b2VUtX,0.0,10,0.0491,-4.141,0,0.0697,94.98100000000001,4,https://api.spotify.com/v1/tracks/3oiMJQAWVaxSubJ7b2VUtX,0.377
213,All of Me,0.922,0.42200000000000004,269560,0.264,3U4isOIWM3VvDubwSI3y7a,0.0,8,0.132,-7.064,1,0.0322,119.93,4,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,0.331
214,Boom Clap,0.154,0.659,169866,0.9109999999999999,0Y1MWB026LYxGvhq4EcMiC,0.000304,4,0.191,-2.28,1,0.0786,91.999,4,https://api.spotify.com/v1/tracks/0Y1MWB026LYxGvhq4EcMiC,0.5760000000000001
215,Am I Wrong,0.162,0.725,247520,0.68,1fidCEsYlaVE3pHwKCvpFZ,2.13e-06,8,0.158,-5.465,1,0.0306,119.939,4,https://api.spotify.com/v1/tracks/1fidCEsYlaVE3pHwKCvpFZ,0.76
